"Buland Ltd"
"Trial Balance - Detailed"
"From 01/10/2020 To 30/09/2021"

"Posting Date","G/L Account No.","G/L Name","Doc. Type","Doc. No.","Source No.","Source Name",Debit,Credit,Amount,"Entry No."
03/10/2020,2510,"Trade Payables",,PI0395,SUP0001,"C Wala",,5.00,-27534.91,2925
06/10/2020,2510,"Trade Payables",,PI0393,SUP0001,Dixons,,79.99,-27614.90,2919
07/10/2020,2510,"Trade Payables",,PI0392,SUP0001,BP,,59.04,-27673.94,2916
08/10/2020,2510,"Trade Payables",,PI0390,SUP0001,Selco,,56.08,-27730.02,2910
08/10/2020,2510,"Trade Payables",,PI0391,SUP0001,Selco,,113.01,-27843.03,2913
08/10/2020,2510,"Trade Payables",,PI0549,SUP0001,Skip,,210.00,-28053.03,3387
10/10/2020,2510,"Trade Payables",,PI0385,SUP0001,Cosi,,3300.00,-31353.03,2895
10/10/2020,2510,"Trade Payables",,PI0386,SUP0001,"C Wala",,17.80,-31370.83,2898
11/10/2020,2510,"Trade Payables",,PI0384,SUP0001,Ivy,,148.84,-31519.67,2892
12/10/2020,2510,"Trade Payables",,PI0383,SUP0001,eggfreecake,,29.99,-31549.66,2889
12/10/2020,2510,"Trade Payables",,PI0387,SUP0001,Fego,,36.34,-31586.00,2901
12/10/2020,2510,"Trade Payables",,PI0388,SUP0001,"Plumbers Point",,591.54,-32177.54,2904
12/10/2020,2510,"Trade Payables",,PI0389,SUP0001,Anteplier,,80.50,-32258.04,2907
12/10/2020,2510,"Trade Payables",,PI0550,SUP0001,"Al Murad",,300.00,-32558.04,3390
12/10/2020,2510,"Trade Payables",,PI0551,SUP0001,"Plumbers Point",,591.54,-33149.58,3393
12/10/2020,2510,"Trade Payables",,PI0586,SUP0001,"Plumbers Point",,181.57,-33331.15,3516
13/10/2020,2510,"Trade Payables",,PI0552,SUP0001,Crowthorne,,35.50,-33366.65,3396
13/10/2020,2510,"Trade Payables",,PI0553,SUP0001,"Two Rivers",,2.30,-33368.95,3399
13/10/2020,2510,"Trade Payables",,PI0554,SUP0001,BP,,59.88,-33428.83,3402
13/10/2020,2510,"Trade Payables",,PI0555,SUP0001,"Slough Bathroom",,11.68,-33440.51,3405
14/10/2020,2510,"Trade Payables",,PI0556,SUP0001,"C Wala",,3.90,-33444.41,3408
14/10/2020,2510,"Trade Payables",,PI0557,SUP0001,"Slough Bathroom",,1716.40,-35160.81,3411
15/10/2020,2510,"Trade Payables",,PI0558,SUP0001,"Slough Bathroom",,1335.00,-36495.81,3414
15/10/2020,2510,"Trade Payables",,PI0567,SUP0001,Wickes,,12.00,-36507.81,3441
15/10/2020,2510,"Trade Payables",,PI0568,SUP0001,Wickes,,6.00,-36513.81,3444
17/10/2020,2510,"Trade Payables",,PI0566,SUP0001,Mangal,,166.60,-36680.41,3438
19/10/2020,2510,"Trade Payables",,PI0564,SUP0001,"Council Tax",,350.19,-37030.60,3432
19/10/2020,2510,"Trade Payables",,PI0565,SUP0001,"Plumbers Point",,163.99,-37194.59,3435
20/10/2020,2510,"Trade Payables",,PI0560,SUP0001,ProTilerTools,,61.97,-37256.56,3420
20/10/2020,2510,"Trade Payables",,PI0561,SUP0001,"Topps Tiles",,32.62,-37289.18,3423
20/10/2020,2510,"Trade Payables",,PI0562,SUP0001,ScrewFix,,10.49,-37299.67,3426
20/10/2020,2510,"Trade Payables",,PI0563,SUP0001,"Real Trade",,16.99,-37316.66,3429
21/10/2020,2510,"Trade Payables",,PI0457,SUP0001,"Emerald Door",,523.01,-37839.67,3111
21/10/2020,2510,"Trade Payables",,PI0458,SUP0001,Fego,,47.70,-37887.37,3114
21/10/2020,2510,"Trade Payables",,PI0459,SUP0001,Selco,,41.33,-37928.70,3117
21/10/2020,2510,"Trade Payables",,PI0559,SUP0001,Howdens,,189.44,-38118.14,3417
22/10/2020,2510,"Trade Payables",,PI0456,SUP0001,Monty,,13.45,-38131.59,3108
24/10/2020,2510,"Trade Payables",,PI0454,SUP0001,"Topps Tiles",,225.78,-38357.37,3102
24/10/2020,2510,"Trade Payables",,PI0455,SUP0001,"Topps Tiles",,25.17,-38382.54,3105
25/10/2020,2510,"Trade Payables",,PI0453,SUP0001,Selco,,9.90,-38392.44,3099
26/10/2020,2510,"Trade Payables",,PI0433,SUP0001,Wickes,,18.45,-38410.89,3039
26/10/2020,2510,"Trade Payables",,PI0451,SUP0001,"Post Office",,2.45,-38413.34,3093
26/10/2020,2510,"Trade Payables",,PI0452,SUP0001,"Post Office",,4.70,-38418.04,3096
30/10/2020,2510,"Trade Payables",,PI0449,SUP0001,"GBK Staines",,52.50,-38470.54,3087
30/10/2020,2510,"Trade Payables",,PI0450,SUP0001,"Windsor Heating",,2.30,-38472.84,3090
31/10/2020,2510,"Trade Payables",,SJ0037,SUP0001,Purchase,38748.46,,275.62,1506
02/11/2020,2510,"Trade Payables",,PI0448,SUP0001,Purchase,,21.22,254.40,3084
03/11/2020,2510,"Trade Payables",,PI0447,SUP0001,"Windsor Heating",,56.07,198.33,3081
04/11/2020,2510,"Trade Payables",,PI0446,SUP0001,Wickes,,21.22,177.11,3078
05/11/2020,2510,"Trade Payables",,PI0444,SUP0001,"Windsor Heating",,48.44,128.67,3072
05/11/2020,2510,"Trade Payables",,PI0445,SUP0001,"Splash Plumbing",,25.20,103.47,3075
05/11/2020,2510,"Trade Payables",,PI0547,SUP0001,Shell,,57.12,46.35,3381
05/11/2020,2510,"Trade Payables",,PI0548,SUP0001,Wickes,,11.71,34.64,3384
05/11/2020,2510,"Trade Payables",,PI0578,SUP0001,"Windsor Heating",,8.75,25.89,3492
07/11/2020,2510,"Trade Payables",,PI0544,SUP0001,Halford,,40.99,-15.10,3372
07/11/2020,2510,"Trade Payables",,PI0545,SUP0001,"Windsor Heating",,42.93,-58.03,3375
07/11/2020,2510,"Trade Payables",,PI0546,SUP0001,Sainsburys,,40.33,-98.36,3378
12/11/2020,2510,"Trade Payables",,PI0542,SUP0001,Shell,,40.25,-138.61,3366
12/11/2020,2510,"Trade Payables",,PI0543,SUP0001,"C Wala",,6.90,-145.51,3369
14/11/2020,2510,"Trade Payables",,PI0541,SUP0001,Endeavour,,299.63,-445.14,3363
17/11/2020,2510,"Trade Payables",,PI0238,SUP0001,Leaseplan,,15.00,-460.14,2406
17/11/2020,2510,"Trade Payables",,PI0538,SUP0001,"Plumbers Point",,91.54,-551.68,3354
17/11/2020,2510,"Trade Payables",,PI0539,SUP0001,"Plumbers Point",,124.49,-676.17,3357
17/11/2020,2510,"Trade Payables",,PI0540,SUP0001,BP,,60.43,-736.60,3360
18/11/2020,2510,"Trade Payables",,PI0536,SUP0001,"Langley Plumbing",,41.41,-778.01,3348
18/11/2020,2510,"Trade Payables",,PI0537,SUP0001,"Langley Plumbing",,291.00,-1069.01,3351
19/11/2020,2510,"Trade Payables",,PI0535,SUP0001,Wetrooms,,579.07,-1648.08,3345
20/11/2020,2510,"Trade Payables",,PI0534,SUP0001,"Langley Plumbing",,10.99,-1659.07,3342
23/11/2020,2510,"Trade Payables",,PI0530,SUP0001,Direct2Market,,2.90,-1661.97,3330
23/11/2020,2510,"Trade Payables",,PI0531,SUP0001,"Topps Tiles",,116.99,-1778.96,3333
23/11/2020,2510,"Trade Payables",,PI0532,SUP0001,"Topps Tiles",,266.25,-2045.21,3336
23/11/2020,2510,"Trade Payables",,PI0533,SUP0001,"Post Office",,9.12,-2054.33,3339
25/11/2020,2510,"Trade Payables",,PI0527,SUP0001,"Langley Plumbing",,25.50,-2079.83,3321
25/11/2020,2510,"Trade Payables",,PI0528,SUP0001,"MC2 Tile",,439.55,-2519.38,3324
25/11/2020,2510,"Trade Payables",,PI0529,SUP0001,XtremeAuto,,12.99,-2532.37,3327
25/11/2020,2510,"Trade Payables",,PI0579,SUP0001,ProTilerTools,,71.96,-2604.33,3495
26/11/2020,2510,"Trade Payables",,PI0516,SUP0001,EDC,,158.22,-2762.55,3288
26/11/2020,2510,"Trade Payables",,PI0523,SUP0001,TLC,,402.48,-3165.03,3309
26/11/2020,2510,"Trade Payables",,PI0524,SUP0001,TLC,,331.16,-3496.19,3312
26/11/2020,2510,"Trade Payables",,PI0525,SUP0001,"MC2 Tiles",,125.61,-3621.80,3315
26/11/2020,2510,"Trade Payables",,PI0526,SUP0001,TLC,,5.40,-3627.20,3318
27/11/2020,2510,"Trade Payables",,PI0521,SUP0001,Apple,,949.00,-4576.20,3303
27/11/2020,2510,"Trade Payables",,PI0522,SUP0001,Wickes,,28.20,-4604.40,3306
28/11/2020,2510,"Trade Payables",,PI0518,SUP0001,Apple,,1662.60,-6267.00,3294
28/11/2020,2510,"Trade Payables",,PI0519,SUP0001,"W London",,6.50,-6273.50,3297
28/11/2020,2510,"Trade Payables",,PI0520,SUP0001,Rosa,,56.50,-6330.00,3300
29/11/2020,2510,"Trade Payables",,PI0515,SUP0001,Currys,,119.00,-6449.00,3285
30/11/2020,2510,"Trade Payables",,PI0510,SUP0001,Adlink,,141.00,-6590.00,3270
30/11/2020,2510,"Trade Payables",,PI0511,SUP0001,TLC-Direct,,331.16,-6921.16,3273
30/11/2020,2510,"Trade Payables",,PI0512,SUP0001,Adlink,,141.00,-7062.16,3276
30/11/2020,2510,"Trade Payables",,PI0513,SUP0001,TLC,,4.75,-7066.91,3279
30/11/2020,2510,"Trade Payables",,PI0514,SUP0001,Adlink,,123.62,-7190.53,3282
02/12/2020,2510,"Trade Payables",,PI0509,SUP0001,Rontec,,79.43,-7269.96,3267
04/12/2020,2510,"Trade Payables",,PI0508,SUP0001,Patara,,35.16,-7305.12,3264
06/12/2020,2510,"Trade Payables",,PI0505,SUP0001,Apple,,1662.60,-8967.72,3255
06/12/2020,2510,"Trade Payables",,PI0506,SUP0001,Apple,,949.00,-9916.72,3258
06/12/2020,2510,"Trade Payables",,PI0507,SUP0001,Cote,,51.58,-9968.30,3261
07/12/2020,2510,"Trade Payables",,PI0503,SUP0001,Leaseplan,,15.00,-9983.30,3249
07/12/2020,2510,"Trade Payables",,PI0504,SUP0001,AlMurad,,5.00,-9988.30,3252
08/12/2020,2510,"Trade Payables",,PI0502,SUP0001,"Companies House",,13.00,-10001.30,3246
10/12/2020,2510,"Trade Payables",,PI0501,SUP0001,Newdays,,150.00,-10151.30,3243
11/12/2020,2510,"Trade Payables",,PI0497,SUP0001,Wagamama,,32.65,-10183.95,3231
11/12/2020,2510,"Trade Payables",,PI0499,SUP0001,"Topps Tiles",,466.58,-10650.53,3237
11/12/2020,2510,"Trade Payables",,PI0500,SUP0001,"Topps Tiles",,88.17,-10738.70,3240
13/12/2020,2510,"Trade Payables",,PI0498,SUP0001,Cote,,26.44,-10765.14,3234
14/12/2020,2510,"Trade Payables",,PI0496,SUP0001,Bill's,,34.14,-10799.28,3228
15/12/2020,2510,"Trade Payables",,PI0493,SUP0001,"Slough DT",,1.29,-10800.57,3219
15/12/2020,2510,"Trade Payables",,PI0494,SUP0001,"Topps Tiles",,66.00,-10866.57,3222
15/12/2020,2510,"Trade Payables",,PI0495,SUP0001,"Slough DT",,12.17,-10878.74,3225
16/12/2020,2510,"Trade Payables",,SJ0009,SUP0003,"Maher & Co.",1000.00,,-9878.74,555
17/12/2020,2510,"Trade Payables",,PI0491,SUP0001,"Datchet Green",,54.63,-9933.37,3213
17/12/2020,2510,"Trade Payables",,PI0492,SUP0001,"Topps Tiles",,19.90,-9953.27,3216
20/12/2020,2510,"Trade Payables",,PI0239,SUP0001,Zleep,,65.82,-10019.09,2409
20/12/2020,2510,"Trade Payables",,PI0490,SUP0001,BP,,64.56,-10083.65,3210
21/12/2020,2510,"Trade Payables",,PI0421,SUP0001,"City P",,5.86,-10089.51,3003
21/12/2020,2510,"Trade Payables",,PI0422,SUP0001,BA,,16.00,-10105.51,3006
21/12/2020,2510,"Trade Payables",,PI0423,SUP0001,Storesbaelts,,29.91,-10135.42,3009
21/12/2020,2510,"Trade Payables",,PI0424,SUP0001,Lagkagehuset,,2.93,-10138.35,3012
23/12/2020,2510,"Trade Payables",,PI0418,SUP0001,TLC,,7.19,-10145.54,2994
23/12/2020,2510,"Trade Payables",,PI0419,SUP0001,Screwfix,,13.77,-10159.31,2997
23/12/2020,2510,"Trade Payables",,PI0420,SUP0001,Brewers,,13.85,-10173.16,3000
26/12/2020,2510,"Trade Payables",,PI0417,SUP0001,"Design Vintage",,55.95,-10229.11,2991
29/12/2020,2510,"Trade Payables",,PI0413,SUP0001,B&Q,,10.00,-10239.11,2979
29/12/2020,2510,"Trade Payables",,PI0414,SUP0001,B&Q,,10.00,-10249.11,2982
29/12/2020,2510,"Trade Payables",,PI0415,SUP0001,Screwfix,,26.97,-10276.08,2985
29/12/2020,2510,"Trade Payables",,PI0416,SUP0001,Brewers,,79.50,-10355.58,2988
31/12/2020,2510,"Trade Payables",,SJ0038,SUP0001,Purchase,11759.29,,1403.71,1508
03/01/2021,2510,"Trade Payables",,PI0517,SUP0001,"Credit Card Int",,65.07,1338.64,3291
04/01/2021,2510,"Trade Payables",,SJ0010,SUP0003,"Maher & Co.",500.00,,1838.64,563
05/01/2021,2510,"Trade Payables",,PI0489,SUP0001,Screwfix,,29.99,1808.65,3207
05/01/2021,2510,"Trade Payables",,PI0580,SUP0001,Howdens-Correction,,92.98,1715.67,3498
05/01/2021,2510,"Trade Payables",,PI0581,SUP0001,"Howden £46.49",,92.98,1622.69,3501
09/01/2021,2510,"Trade Payables",,PI0582,SUP0001,"ScrewFix - Correction",,120.00,1502.69,3504
09/01/2021,2510,"Trade Payables",,PI0583,SUP0001,"Wickes £60 correction",,120.00,1382.69,3507
14/01/2021,2510,"Trade Payables",,PI0488,SUP0001,"MC Tiles",,74.60,1308.09,3204
15/01/2021,2510,"Trade Payables",,PI0587,SUP0003,"Maher & Co.",,500.00,808.09,3641
15/01/2021,2510,"Trade Payables",,SJ0190,SUP0003,"Maher & Co.",500.00,,1308.09,3644
16/01/2021,2510,"Trade Payables",,PI0487,SUP0001,"Alan Hunter",,99.85,1208.24,3201
18/01/2021,2510,"Trade Payables",,PI0486,SUP0001,"Axa Insurance",,381.74,826.50,3198
19/01/2021,2510,"Trade Payables",,PI0484,SUP0001,"G. Certificate",,180.00,646.50,3192
19/01/2021,2510,"Trade Payables",,PI0485,SUP0001,"ScrewFix £10 correction",,20.00,626.50,3195
19/01/2021,2510,"Trade Payables",,PI0584,SUP0001,Screwfx-correction,,20.00,606.50,3510
22/01/2021,2510,"Trade Payables",,PI0002,SUP0003,"Maher & Co.",,972748.33,-972141.83,484
22/01/2021,2510,"Trade Payables",,PI0482,SUP0001,Amazon,,37.99,-972179.82,3186
22/01/2021,2510,"Trade Payables",,PI0483,SUP0001,"Global Security",,182.40,-972362.22,3189
26/01/2021,2510,"Trade Payables",,SJ0011,SUP0003,"Maher & Co.",320542.20,,-651820.02,565
26/01/2021,2510,"Trade Payables",,SJ0012,SUP0003,"Maher & Co. - Nightingale",651000.00,,-820.02,590
26/01/2021,2510,"Trade Payables",,PI0481,SUP0001,Msft,,18.24,-838.26,3183
27/01/2021,2510,"Trade Payables",,SJ0011,SUP0003,"Maher & Co.",241.13,,-597.13,566
29/01/2021,2510,"Trade Payables",,PI0480,SUP0001,Experian,,14.99,-612.12,3180
31/01/2021,2510,"Trade Payables",,PI0478,SUP0001,"Levent Cengiz",,250.00,-862.12,3174
31/01/2021,2510,"Trade Payables",,PI0479,SUP0001,PP,,49.40,-911.52,3177
02/02/2021,2510,"Trade Payables",,PI0001,SUP0003,"Maher & Co.",,575392.30,-576303.82,475
02/02/2021,2510,"Trade Payables",,PI0477,SUP0001,"Windsor Trader",,20.34,-576324.16,3171
03/02/2021,2510,"Trade Payables",,SJ0011,SUP0003,"Maher & Co.",189927.30,,-386396.86,567
04/02/2021,2510,"Trade Payables",,PI0476,SUP0001,"Gas Certificate",,180.00,-386576.86,3168
05/02/2021,2510,"Trade Payables",,SJ0012,SUP0003,"Maher & Co - Robin",385000.00,,-1576.86,589
06/02/2021,2510,"Trade Payables",,PI0472,SUP0001,WHSmith,,46.93,-1623.79,3156
06/02/2021,2510,"Trade Payables",,PI0473,SUP0001,ScrewFix,,80.97,-1704.76,3159
06/02/2021,2510,"Trade Payables",,PI0474,SUP0001,Esso,,83.97,-1788.73,3162
06/02/2021,2510,"Trade Payables",,PI0475,SUP0001,ScrewFix,,59.34,-1848.07,3165
10/02/2021,2510,"Trade Payables",,PI0471,SUP0001,"Patio Door Repair",,165.00,-2013.07,3153
15/02/2021,2510,"Trade Payables",,PI0585,SUP0003,"Maher & Co.",,1260.00,-3273.07,3513
17/02/2021,2510,"Trade Payables",,SJ0011,SUP0003,"Maher & Co.",760.00,,-2513.07,568
17/02/2021,2510,"Trade Payables",,SJ0011,SUP0001,"Maher & Co. - correction",,760.00,-3273.07,569
17/02/2021,2510,"Trade Payables",,SJ0011,SUP0001,"Maher & Co. - correction",,760.00,-4033.07,570
17/02/2021,2510,"Trade Payables",,SJ0013,SUP0003,"Maher & Co.",,380.00,-4413.07,593
17/02/2021,2510,"Trade Payables",,SJ0013,SUP0003,"Maher & Co.",,380.00,-4793.07,594
17/02/2021,2510,"Trade Payables",,SJ0014,SUP0003,"Maher & Co.",,35.00,-4828.07,597
17/02/2021,2510,"Trade Payables",,SJ0014,SUP0003,"Maher & Co.",,35.00,-4863.07,598
17/02/2021,2510,"Trade Payables",,PI0594,SUP0003,"Maher & Co.",,500.00,-5363.07,3701
17/02/2021,2510,"Trade Payables",,SJ0197,SUP0003,"Maher & Co.",500.00,,-4863.07,3704
17/02/2021,2510,"Trade Payables",,PI0602,SUP0003,"Maher & Co.",,760.00,-5623.07,3791
17/02/2021,2510,"Trade Payables",,SJ0205,SUP0003,"Maher & Co.",760.00,,-4863.07,3794
17/02/2021,2510,"Trade Payables",,GJ0017,2510,"Trade Payables",,500.00,-5363.07,3796
18/02/2021,2510,"Trade Payables",,PI0469,SUP0001,Howdens,,12.00,-5375.07,3147
18/02/2021,2510,"Trade Payables",,PI0470,SUP0001,Costco,,216.53,-5591.60,3150
19/02/2021,2510,"Trade Payables",,PI0468,SUP0001,"Royal Park",,5.60,-5597.20,3144
24/02/2021,2510,"Trade Payables",,PI0467,SUP0001,Shell,,59.54,-5656.74,3141
25/02/2021,2510,"Trade Payables",,SJ0011,SUP0001,"Underfloor Heating - posted twice",,1690.42,-7347.16,571
25/02/2021,2510,"Trade Payables",,PI0466,SUP0001,MSFT,,9.12,-7356.28,3138
25/02/2021,2510,"Trade Payables",,SJ0146,SUP0001,"Underfloor Heating",1690.42,,-5665.86,3539
26/02/2021,2510,"Trade Payables",,PI0464,SUP0001,Herath,,948.00,-6613.86,3132
26/02/2021,2510,"Trade Payables",,PI0465,SUP0001,"As if by Magic",,10.49,-6624.35,3135
28/02/2021,2510,"Trade Payables",,PI0462,SUP0001,Experian,,14.99,-6639.34,3126
28/02/2021,2510,"Trade Payables",,PI0463,SUP0001,Costa,,7.10,-6646.44,3129
03/03/2021,2510,"Trade Payables",,PI0373,SUP0001,"UnderFloor Heating",,1690.42,-8336.86,2859
03/03/2021,2510,"Trade Payables",,PI0570,SUP0001,"First Choice Fire Service",,120.00,-8456.86,3450
03/03/2021,2510,"Trade Payables",,SJ0133,SUP0001,"First Choice Fire",120.00,,-8336.86,3519
05/03/2021,2510,"Trade Payables",,PI0011,SUP0001,"DC Renovations",,3000.00,-11336.86,529
05/03/2021,2510,"Trade Payables",,PDN0001,SUP0001,"DC Renovations",3000.00,,-8336.86,535
05/03/2021,2510,"Trade Payables",,PI0242,SUP0001,"DC Renovations",,3000.00,-11336.86,2422
05/03/2021,2510,"Trade Payables",,SJ0109,SUP0001,Purchase,3000.00,,-8336.86,2425
05/03/2021,2510,"Trade Payables",,PI0371,SUP0001,"Esure Insurance",,922.40,-9259.26,2853
05/03/2021,2510,"Trade Payables",,PI0372,SUP0001,Screwfix,,79.98,-9339.24,2856
05/03/2021,2510,"Trade Payables",,SJ0131,SUP0001,Screfix,79.98,,-9259.26,3455
06/03/2021,2510,"Trade Payables",,PI0241,SUP0001,"Weisz Locksmiths",,168.00,-9427.26,2415
06/03/2021,2510,"Trade Payables",,SJ0108,SUP0001,Purchase,168.00,,-9259.26,2420
07/03/2021,2510,"Trade Payables",,PI0005,SUP0001,Homebase,,66.00,-9325.26,503
07/03/2021,2510,"Trade Payables",,SJ0132,SUP0001,Homebase,66.57,,-9258.69,3453
08/03/2021,2510,"Trade Payables",,SJ0015,SUP0001,Strutt&parker,3500.00,,-5758.69,626
09/03/2021,2510,"Trade Payables",,PI0016,SUP0001,Strutt&Parker,,4016.00,-9774.69,619
10/03/2021,2510,"Trade Payables",,PI0240,SUP0001,"The Under Floor Heating",,278.18,-10052.87,2412
10/03/2021,2510,"Trade Payables",,PI0591,SUP0001,"The Underfloor",,278.18,-10331.05,3686
10/03/2021,2510,"Trade Payables",,SJ0194,SUP0001,"The Underfloor",278.18,,-10052.87,3689
12/03/2021,2510,"Trade Payables",,PI0015,SUP0001,"Prime Inventories (Deborah)",,320.00,-10372.87,550
14/03/2021,2510,"Trade Payables",,PI0251,SUP0001,Ikea,,136.25,-10509.12,2467
14/03/2021,2510,"Trade Payables",,SJ0118,SUP0001,Ikea,136.25,,-10372.87,2482
15/03/2021,2510,"Trade Payables",,PI0629,SUP0001,"EXPERIAN UK",,29.98,-10402.85,3958
16/03/2021,2510,"Trade Payables",,PI0012,SUP0001,"DC Renovations",,9100.92,-19503.77,532
16/03/2021,2510,"Trade Payables",,SJ0007,SUP0001,Purchase,9100.92,,-10402.85,546
16/03/2021,2510,"Trade Payables",,SJ0008,SUP0001,Purchase,320.00,,-10082.85,553
17/03/2021,2510,"Trade Payables",,SJ0233,SUP0001,"LONDON LANDBAY",150.00,,-9932.85,3967
18/03/2021,2510,"Trade Payables",,PI0004,SUP0001,Purchase,,59.84,-9992.69,500
18/03/2021,2510,"Trade Payables",,PI0252,SUP0001,lights.co.uk,,306.30,-10298.99,2470
18/03/2021,2510,"Trade Payables",,SJ0119,SUP0001,lights.co.uk,306.30,,-9992.69,2484
19/03/2021,2510,"Trade Payables",,PI0006,SUP0001,"British Gas",,43.51,-10036.20,506
19/03/2021,2510,"Trade Payables",,PI0007,SUP0001,RBWM,,20.35,-10056.55,511
19/03/2021,2510,"Trade Payables",,SJ0006,SUP0001,"E.L Warren",785.90,,-9270.65,525
22/03/2021,2510,"Trade Payables",,PI0003,SUP0001,"Lukasz Builder",,503.00,-9773.65,491
22/03/2021,2510,"Trade Payables",,PI0013,SUP0001,"DC Renovations",,4507.32,-14280.97,538
22/03/2021,2510,"Trade Payables",,SJ0007,SUP0001,Purchase,4507.32,,-9773.65,545
23/03/2021,2510,"Trade Payables",,SJ0002,SUP0001,Purchase,503.00,,-9270.65,509
24/03/2021,2510,"Trade Payables",,SJ0149,SUP0001,Microsoft,9.12,,-9261.53,3543
25/03/2021,2510,"Trade Payables",,PI0370,SUP0001,B&Q,,15.00,-9276.53,2850
26/03/2021,2510,"Trade Payables",,PI0014,SUP0001,"DC Renovations",,4800.00,-14076.53,541
28/03/2021,2510,"Trade Payables",,PI0009,SUP0001,Longacres,,41.53,-14118.06,517
29/03/2021,2510,"Trade Payables",,SJ0007,SUP0001,Purchase,4800.00,,-9318.06,544
29/03/2021,2510,"Trade Payables",,PI0253,SUP0001,lights.co.uk,,28.80,-9346.86,2473
29/03/2021,2510,"Trade Payables",,SJ0120,SUP0001,lights.co.uk,28.80,,-9318.06,2486
29/03/2021,2510,"Trade Payables",,PI0263,SUP0001,"Trade Point",,62.26,-9380.32,2527
29/03/2021,2510,"Trade Payables",,SJ0130,SUP0001,"Trade Point",62.26,,-9318.06,2530
29/03/2021,2510,"Trade Payables",,SJ0150,SUP0001,Purchase,14.99,,-9303.07,3547
30/03/2021,2510,"Trade Payables",,PI0008,SUP0001,"Al Murad",,12.00,-9315.07,514
30/03/2021,2510,"Trade Payables",,PI0261,SUP0001,"Trade Point",,12.37,-9327.44,2517
30/03/2021,2510,"Trade Payables",,SJ0128,SUP0001,"Trade Point",12.37,,-9315.07,2520
01/04/2021,2510,"Trade Payables",,PI0010,SUP0001,"CDN Services",,72.00,-9387.07,520
01/04/2021,2510,"Trade Payables",,SJ0005,SUP0001,Purchase,72.00,,-9315.07,523
01/04/2021,2510,"Trade Payables",,PI0249,SUP0001,CDN,,72.00,-9387.07,2457
01/04/2021,2510,"Trade Payables",,SJ0116,SUP0001,Purchase,72.00,,-9315.07,2460
01/04/2021,2510,"Trade Payables",,GJ0067,SUP0001,"Purchase (CDN)",,72.00,-9387.07,3646
02/04/2021,2510,"Trade Payables",,PI0254,SUP0001,Nespresso,,57.10,-9444.17,2476
02/04/2021,2510,"Trade Payables",,SJ0121,SUP0001,Nespresso,57.10,,-9387.07,2488
05/04/2021,2510,"Trade Payables",,PI0245,SUP0001,"Simply Bus Insurance",,362.07,-9749.14,2437
05/04/2021,2510,"Trade Payables",,SJ0112,SUP0001,Purchase,362.07,,-9387.07,2443
05/04/2021,2510,"Trade Payables",,PI0255,SUP0001,RBWM,,204.35,-9591.42,2479
05/04/2021,2510,"Trade Payables",,SJ0122,SUP0001,RBWM,204.35,,-9387.07,2490
06/04/2021,2510,"Trade Payables",,PI0248,SUP0001,Guardian,,97.18,-9484.25,2452
06/04/2021,2510,"Trade Payables",,SJ0115,SUP0001,Purchase,97.18,,-9387.07,2455
09/04/2021,2510,"Trade Payables",,PI0246,SUP0001,"DC Renovations",,5190.00,-14577.07,2440
09/04/2021,2510,"Trade Payables",,SJ0113,SUP0001,Purchase,5190.00,,-9387.07,2445
15/04/2021,2510,"Trade Payables",,PI0260,SUP0001,"Post Office",,44.62,-9431.69,2512
15/04/2021,2510,"Trade Payables",,SJ0127,SUP0001,"Post Office",44.62,,-9387.07,2515
16/04/2021,2510,"Trade Payables",,PI0247,SUP0001,WeFixBoiler,,85.00,-9472.07,2447
16/04/2021,2510,"Trade Payables",,SJ0114,SUP0001,Purchase,85.00,,-9387.07,2450
17/04/2021,2510,"Trade Payables",,PI0368,SUP0001,Meze,,99.50,-9486.57,2844
17/04/2021,2510,"Trade Payables",,PI0369,SUP0001,Topworktops,,235.00,-9721.57,2847
17/04/2021,2510,"Trade Payables",,SJ0151,SUP0001,Windsor,99.50,,-9622.07,3549
19/04/2021,2510,"Trade Payables",,PI0250,SUP0001,"Darren (Windows)",,250.00,-9872.07,2462
19/04/2021,2510,"Trade Payables",,SJ0117,SUP0001,Purchase,250.00,,-9622.07,2465
20/04/2021,2510,"Trade Payables",,PI0367,SUP0001,Topworktops,,40.00,-9662.07,2841
20/04/2021,2510,"Trade Payables",,SJ0152,SUP0001,"Top Works",40.00,,-9622.07,3551
23/04/2021,2510,"Trade Payables",,PI0366,SUP0001,Dobsons,,12.60,-9634.67,2838
25/04/2021,2510,"Trade Payables",,PI0365,SUP0001,Microsoft,,9.12,-9643.79,2835
25/04/2021,2510,"Trade Payables",,SJ0148,SUP0001,Microsoft,9.12,,-9634.67,3545
26/04/2021,2510,"Trade Payables",,PI0361,SUP0001,Ikea,,413.95,-10048.62,2823
26/04/2021,2510,"Trade Payables",,PI0362,SUP0001,ScrewFix,,25.98,-10074.60,2826
26/04/2021,2510,"Trade Payables",,PI0363,SUP0001,ScrewFix,,12.65,-10087.25,2829
26/04/2021,2510,"Trade Payables",,PI0364,SUP0001,Screwfix,,2.09,-10089.34,2832
26/04/2021,2510,"Trade Payables",,PI0461,SUP0001,Ikea,,6.75,-10096.09,3123
26/04/2021,2510,"Trade Payables",,SJ0153,SUP0001,Screwfix,12.65,,-10083.44,3553
26/04/2021,2510,"Trade Payables",,SJ0154,SUP0001,Screfix,25.98,,-10057.46,3555
